Dlažov;34021;414;Plzeňský;Klatovy; NE
Dobrná;40741;414;Ústecký;Děčín; ANO
Brňany;41156;414;Ústecký;Litoměřice; NE
Mašovice;66902;414;Jihomoravský;Znojmo; NE
Podomí;68304;414;Jihomoravský;Vyškov; NE
Křtomil;75114;414;Olomoucký;Přerov; NE
Nová Dědina;76821;414;Zlínský;Kroměříž; NE
Luběnice;78346;414;Olomoucký;Olomouc; NE
Nepomyšl;43971;415;Ústecký;Louny; ANO
Klamoš;50351;415;Královéhradecký;Hradec Králové; NE
Olešnice;51736;415;Královéhradecký;Rychnov nad Kněžnou; ANO
Světnov;59102;415;Vysočina;Žďár nad Sázavou; NE
Martinice;59401;415;Vysočina;Žďár nad Sázavou; NE
Radovesnice II;28128;416;Středočeský;Kolín; ANO
Kuželov;69673;416;Jihomoravský;Hodonín; NE
Horka I;28575;417;Středočeský;Kutná Hora; NE
Radovesice;41117;417;Ústecký;Litoměřice; NE
Líšťany;44001;417;Ústecký;Louny; NE
Řepníky;53865;417;Pardubický;Chrudim; ANO
Poříčí u Litomyšle;57001;417;Pardubický;Svitavy; NE
Terezín;69614;417;Jihomoravský;Hodonín; NE
Bušín;78962;417;Olomoucký;Šumperk; NE
Hradešice;34101;418;Plzeňský;Klatovy; NE
Jindřichovice;35705;418;Karlovarský;Sokolov; NE
Kaceřov;35751;418;Karlovarský;Sokolov; NE
Čepí;53332;418;Pardubický;Pardubice; ANO
Valy;53501;418;Pardubický;Pardubice; NE
Vážany;68327;418;Jihomoravský;Vyškov; NE
Nebahovy;38401;419;Jihočeský;Prachatice; ANO
Slapy;39176;419;Jihočeský;Tábor; ANO
Čejov;39601;419;Vysočina;Pelhřimov; NE
Velká Bukovina;40729;419;Ústecký;Děčín; ANO
Krásný Les;46401;419;Liberecký;Liberec; NE
Suchohrdly u Miroslavi;67172;419;Jihomoravský;Znojmo; NE
Stříbrnice;68709;419;Zlínský;Uherské Hradiště; NE
Tučín;75116;419;Olomoucký;Přerov; NE
Sudovo Hlavno;29476;420;Středočeský;Mladá Boleslav; NE
Rybnice;33151;420;Plzeňský;Plzeň-sever; NE
Výškov;44001;420;Ústecký;Louny; ANO
Dyjákovičky;66902;420;Jihomoravský;Znojmo; NE
Zbýšov;68352;420;Jihomoravský;Vyškov; NE
Křenovice;75201;420;Olomoucký;Přerov; NE
Horky nad Jizerou;29473;421;Středočeský;Mladá Boleslav; NE
Hradec;33211;421;Plzeňský;Plzeň-jih; ANO
Předotice;39701;421;Jihočeský;Písek; NE
Librantice;50346;421;Královéhradecký;Hradec Králové; NE
Helvíkovice;56401;421;Pardubický;Ústí nad Orlicí; NE
Přibyslavice;66483;421;Jihomoravský;Brno-venkov; NE
Běhařovice;67139;421;Jihomoravský;Znojmo; ANO
Řehenice;25167;422;Středočeský;Praha-východ; NE
Bzová;26743;422;Středočeský;Beroun; ANO
Chlumín;27743;422;Středočeský;Mělník; ANO
Plavsko;37802;422;Jihočeský;Jindřichův Hradec; NE
Ražice;39822;422;Jihočeský;Písek; ANO
Vrbice;41164;422;Ústecký;Litoměřice; ANO
Vojtěchov;53901;422;Pardubický;Chrudim; NE
Petrovice;67902;422;Jihomoravský;Blansko; NE
Hradištko;28912;423;Středočeský;Nymburk; NE
Čižice;33209;423;Plzeňský;Plzeň-jih; NE
Kostelec nad Vltavou;39858;423;Jihočeský;Písek; ANO
Skořenice;56501;423;Pardubický;Ústí nad Orlicí; NE
Lechovice;67163;423;Jihomoravský;Znojmo; ANO
Lavičky;59401;424;Vysočina;Žďár nad Sázavou; NE
Kratochvilka;66416;424;Jihomoravský;Brno-venkov; NE
Štěpánovice;66602;424;Jihomoravský;Brno-venkov; NE
Bukovany;77200;424;Olomoucký;Olomouc; NE
Mírov;78953;424;Olomoucký;Šumperk; ANO
Hořesedly;27004;425;Středočeský;Rakovník; ANO
Kladky;79854;425;Olomoucký;Prostějov; ANO
Březová-Oleško;25245;426;Středočeský;Praha-západ; NE
Úmonín;28546;426;Středočeský;Kutná Hora; ANO
Žiželice;43801;426;Ústecký;Louny; NE
Velký Karlov;67126;426;Jihomoravský;Znojmo; NE
Čestlice;25170;427;Středočeský;Praha-východ; NE
Sýkořice;27024;427;Středočeský;Rakovník; NE
Spomyšl;27705;427;Středočeský;Mělník; ANO
Sojovice;29475;427;Středočeský;Mladá Boleslav; ANO
Lužice;43524;427;Ústecký;Most; ANO
Bocanovice;73991;427;Moravskoslezský;Frýdek-Místek; NE
Dřínov;76833;427;Zlínský;Kroměříž; NE
Vodochody;25069;428;Středočeský;Praha-východ; ANO
Stebno;40004;428;Ústecký;Ústí nad Labem; NE
Cotkytle;56132;428;Pardubický;Ústí nad Orlicí; ANO
Horní Újezd;57001;428;Pardubický;Svitavy; NE
Prosetín;59264;428;Vysočina;Žďár nad Sázavou; ANO
Jiřice u Miroslavi;67178;428;Jihomoravský;Znojmo; ANO
Třebenice;67552;428;Vysočina;Třebíč; NE
Kostomlaty pod Řípem;41185;429;Ústecký;Litoměřice; NE
Rybná nad Zdobnicí;51755;429;Královéhradecký;Rychnov nad Kněžnou; ANO
Velká Lhota;75701;429;Zlínský;Vsetín; NE
Hrusice;25166;430;Středočeský;Praha-východ; NE
Vřesová;35743;430;Karlovarský;Sokolov; ANO
Horní Brusnice;54474;430;Královéhradecký;Trutnov; ANO
Vřesovice;79809;430;Olomoucký;Prostějov; ANO
Rpety;26801;431;Středočeský;Beroun; NE
Hrejkovice;39859;431;Jihočeský;Písek; ANO
Malá Veleň;40522;431;Ústecký;Děčín; NE
Nová Ves v Horách;43545;431;Ústecký;Most; ANO
Pavlov;58833;431;Vysočina;Jihlava; NE
Dolní Chvatliny;28144;432;Středočeský;Kolín; NE
Kytlice;40745;432;Ústecký;Děčín; ANO
Žďár nad Orlicí;51723;432;Královéhradecký;Rychnov nad Kněžnou; ANO
Slepotice;53002;432;Pardubický;Pardubice; NE
Uherčice;67107;432;Jihomoravský;Znojmo; ANO
Újezd u Boskovic;68001;432;Jihomoravský;Blansko; NE
Kladeruby;75643;432;Zlínský;Vsetín; NE
Zbečno;27024;433;Středočeský;Rakovník; ANO
Chvatěruby;27801;433;Středočeský;Mělník; NE
Ždírec;33601;433;Plzeňský;Plzeň-jih; NE
Vitějovice;38427;433;Jihočeský;Prachatice; ANO
Lípa nad Orlicí;51721;433;Královéhradecký;Rychnov nad Kněžnou; NE
Slup;67128;433;Jihomoravský;Znojmo; NE
Kostelec u Křížků;25168;434;Středočeský;Praha-východ; NE
Krupá;27009;434;Středočeský;Rakovník; ANO
Mšecké Žehrovice;27064;434;Středočeský;Rakovník; NE
Zavlekov;34142;434;Plzeňský;Klatovy; NE
Klenovice;39201;434;Jihočeský;Tábor; NE
Dohalice;50313;434;Královéhradecký;Hradec Králové; ANO
Budislav;56965;434;Pardubický;Svitavy; ANO
Dušejov;58805;434;Vysočina;Jihlava; ANO
Chvalovice;66902;434;Jihomoravský;Znojmo; NE
Kojetice;67523;434;Vysočina;Třebíč; ANO
Dešov;67533;434;Vysočina;Třebíč; ANO
Omlenice;38241;435;Jihočeský;Český Krumlov; NE
Vítanov;53901;435;Pardubický;Chrudim; NE
Lubná;76701;435;Zlínský;Kroměříž; NE
Třtice;27101;436;Středočeský;Rakovník; NE
Žehuň;28905;436;Středočeský;Nymburk; ANO
Netřebice;38232;436;Jihočeský;Český Krumlov; NE
Smilovy Hory;39152;436;Jihočeský;Tábor; ANO
Neubuz;76315;436;Zlínský;Zlín; NE
Svébohov;78901;437;Olomoucký;Šumperk; NE
Hradečno;27304;438;Středočeský;Kladno; NE
Česká Bříza;33011;438;Plzeňský;Plzeň-sever; NE
Stříbrná;35801;438;Karlovarský;Sokolov; ANO
Slavětín;43909;439;Ústecký;Louny; ANO
Čavisov;74764;439;Moravskoslezský;Opava; NE
Hostišová;76301;439;Zlínský;Zlín; NE
Drnovice;76325;439;Zlínský;Zlín; NE
Výšovice;79809;439;Olomoucký;Prostějov; NE
Jamolice;67201;440;Jihomoravský;Znojmo; NE
Němčice;67951;440;Jihomoravský;Blansko; ANO
Ohrozim;79803;440;Olomoucký;Prostějov; NE
Otročiněves;26703;441;Středočeský;Beroun; NE
Výrov;33141;441;Plzeňský;Plzeň-sever; NE
Krásné Údolí;36401;441;Karlovarský;Karlovy Vary; NE
Sedlec;37347;441;Jihočeský;České Budějovice; ANO
Trpín;56974;441;Pardubický;Svitavy; ANO
Stražisko;79844;441;Olomoucký;Prostějov; ANO
Ptice;25818;442;Středočeský;Praha-západ; NE
Chotutice;28103;442;Středočeský;Kolín; NE
Popelín;37855;442;Jihočeský;Jindřichův Hradec; NE
Cehnice;38752;442;Jihočeský;Strakonice; ANO
Biskupice;56943;442;Pardubický;Svitavy; NE
Krásensko;68304;442;Jihomoravský;Vyškov; NE
Lidice;27354;443;Středočeský;Kladno; ANO
Svojšín;34956;443;Plzeňský;Tachov; NE
Stříbřec;37818;443;Jihočeský;Jindřichův Hradec; NE
Číčenice;38771;443;Jihočeský;Strakonice; ANO
Putim;39701;443;Jihočeský;Písek; NE
Markvartice;50723;443;Královéhradecký;Jičín; ANO
Svojetice;25162;444;Středočeský;Praha-východ; NE
Prosenická Lhota;26401;444;Středočeský;Příbram; NE
Jevany;28166;444;Středočeský;Kolín; ANO
Josefův Důl;29307;444;Středočeský;Mladá Boleslav; ANO
Hůry;37371;444;Jihočeský;České Budějovice; NE
Chroboly;38404;444;Jihočeský;Prachatice; ANO
Maršov;66471;444;Jihomoravský;Brno-venkov; NE
Žerotín;78311;444;Olomoucký;Olomouc; NE
Obora;33151;445;Plzeňský;Plzeň-sever; NE
Rohovládova Bělá;53343;445;Pardubický;Pardubice; ANO
Plaveč;67132;445;Jihomoravský;Znojmo; ANO
Nenkovice;69637;445;Jihomoravský;Hodonín; NE
Liptaň;79399;445;Moravskoslezský;Bruntál; ANO
Lovečkovice;41144;446;Ústecký;Litoměřice; NE
Borovnice;54477;446;Královéhradecký;Trutnov; ANO
Borotín;67937;446;Jihomoravský;Blansko; ANO
Bohušov;79399;446;Moravskoslezský;Bruntál; NE
Vavřinec;28504;447;Středočeský;Kutná Hora; ANO
Radenín;39120;447;Jihočeský;Tábor; ANO
Černčice;54901;447;Královéhradecký;Náchod; NE
Blatnička;69671;448;Jihomoravský;Hodonín; NE
Lhotka;73947;448;Moravskoslezský;Frýdek-Místek; NE
Vršovice;74761;448;Moravskoslezský;Opava; NE
Třebusice;27341;449;Středočeský;Kladno; NE
Olšany;68301;449;Jihomoravský;Vyškov; NE
Horní Újezd;75353;449;Olomoucký;Přerov; NE
Slatinky;79602;449;Olomoucký;Prostějov; NE
Kluky;28545;450;Středočeský;Kutná Hora; ANO
Libošovice;50744;450;Královéhradecký;Jičín; ANO
Svatoslav;66601;450;Jihomoravský;Brno-venkov; NE
Horní Věstonice;69201;450;Jihomoravský;Břeclav; NE
Seloutky;79804;450;Olomoucký;Prostějov; NE
Všestary;11001;451;Středočeský;Praha-východ; NE
Jenišovice;53864;451;Pardubický;Chrudim; ANO
Hoštejn;78901;451;Olomoucký;Šumperk; NE
Kondrac;25801;452;Středočeský;Benešov; NE
Čestín;28510;452;Středočeský;Kutná Hora; ANO
Račiněves;41301;452;Ústecký;Litoměřice; NE
Česká Čermná;54921;452;Královéhradecký;Náchod; ANO
Domaželice;75115;452;Olomoucký;Přerov; ANO
Louňovice;25162;453;Středočeský;Praha-východ; NE
Hořovičky;27004;453;Středočeský;Rakovník; ANO
Liblice;27732;453;Středočeský;Mělník; NE
Chorušice;27737;453;Středočeský;Mělník; ANO
Žalany;41763;453;Ústecký;Teplice; ANO
Podbřezí;51803;453;Královéhradecký;Rychnov nad Kněžnou; ANO
Písečná;56170;453;Pardubický;Ústí nad Orlicí; ANO
Trstěnice;56957;453;Pardubický;Svitavy; ANO
Valchov;67952;453;Jihomoravský;Blansko; NE
Krčmaň;77200;453;Olomoucký;Olomouc; NE
Litohlavy;33701;454;Plzeňský;Rokycany; NE
Jetřichov;54983;454;Královéhradecký;Náchod; NE
Vlčice;79067;454;Olomoucký;Jeseník; ANO
Sány;28906;455;Středočeský;Nymburk; ANO
Lázně Libverda;46364;455;Liberecký;Liberec; NE
Horní Radechová;54946;455;Královéhradecký;Náchod; ANO
Loděnice;67175;455;Jihomoravský;Znojmo; ANO
Haňovice;78321;455;Olomoucký;Olomouc; NE
Dřevčice;25001;456;Středočeský;Praha-východ; NE
Lhota u Příbramě;26101;456;Středočeský;Příbram; NE
Libějovice;38772;456;Jihočeský;Strakonice; ANO
Řestoky;53833;456;Pardubický;Chrudim; NE
Kozlov;58821;456;Vysočina;Jihlava; NE
Dolní Heřmanice;59401;456;Vysočina;Žďár nad Sázavou; NE
Hostim;67154;456;Jihomoravský;Znojmo; ANO
Koněšín;67401;456;Vysočina;Třebíč; ANO
Litenčice;76813;456;Zlínský;Kroměříž; ANO
Dolní Bělá;33152;457;Plzeňský;Plzeň-sever; ANO
Vícov;79602;457;Olomoucký;Prostějov; NE
Srbsko;26718;458;Středočeský;Beroun; NE
Horní Bezděkov;27351;458;Středočeský;Kladno; NE
Budislav;39126;458;Jihočeský;Tábor; NE
Chotěšov;41002;458;Ústecký;Litoměřice; NE
Vinary;50356;458;Královéhradecký;Hradec Králové; NE
Dobříkov;56601;458;Pardubický;Ústí nad Orlicí; NE
Mělčany;66464;458;Jihomoravský;Brno-venkov; NE
Rostěnice-Zvonovice;68201;458;Jihomoravský;Vyškov; NE
Morkůvky;69172;458;Jihomoravský;Břeclav; NE
Řeka;73955;458;Moravskoslezský;Frýdek-Místek; NE
Doubravy;76345;458;Zlínský;Zlín; NE
Úhřetice;53832;459;Pardubický;Chrudim; ANO
Předhradí;53974;459;Pardubický;Chrudim; ANO
Třebelovice;67532;459;Vysočina;Třebíč; ANO
Pyšel;67571;459;Vysočina;Třebíč; NE
Mouřínov;68501;459;Jihomoravský;Vyškov; NE
Olšovec;75301;459;Olomoucký;Přerov; NE
Chotýšany;25728;460;Středočeský;Benešov; ANO
Skalice;39111;460;Jihočeský;Tábor; NE
Třebušín;41201;460;Ústecký;Litoměřice; NE
Nová Ves u Světlé;58291;460;Vysočina;Havlíčkův Brod; NE
Dětkovice;79804;460;Olomoucký;Prostějov; NE
Káraný;25075;461;Středočeský;Praha-východ; ANO
Dolní Dubňany;67173;461;Jihomoravský;Znojmo; NE
Václavice;25601;462;Středočeský;Benešov; NE
Voznice;26301;462;Středočeský;Příbram; NE
Míškovice;76852;462;Zlínský;Kroměříž; NE
Řečice;59233;463;Vysočina;Žďár nad Sázavou; NE
Citonice;67101;463;Jihomoravský;Znojmo; ANO
Ivaň;79823;463;Olomoucký;Prostějov; NE
Chrást;28914;464;Středočeský;Nymburk; NE
Rapotice;67573;464;Vysočina;Třebíč; ANO
Úsobrno;67939;464;Jihomoravský;Blansko; ANO
Milovice;69188;464;Jihomoravský;Břeclav; ANO
Suchomasty;26722;465;Středočeský;Beroun; ANO
Medlovice;68741;465;Zlínský;Uherské Hradiště; ANO
Vítonice;76861;465;Zlínský;Kroměříž; NE
Moravskoslezský Kočov;79201;465;Moravskoslezský;Bruntál; NE
Horoušany;25002;466;Středočeský;Praha-východ; NE
Stará Voda;35301;466;Karlovarský;Cheb; NE
Člunek;37861;466;Jihočeský;Jindřichův Hradec; NE
Olešnice v Orlických horách;51783;466;Královéhradecký;Rychnov nad Kněžnou; ANO
Jankovice;68704;466;Zlínský;Uherské Hradiště; NE
Říkovice;75118;466;Olomoucký;Přerov; ANO
Dobrovíz;25261;467;Středočeský;Praha-západ; NE
Volárna;28002;467;Středočeský;Kolín; NE
Vyžlovka;28166;467;Středočeský;Kolín; NE
Diváky;69171;467;Jihomoravský;Břeclav; ANO
Stará Lysá;28926;468;Středočeský;Nymburk; ANO
Dírná;39127;468;Jihočeský;Tábor; ANO
Horní Krupá;58001;468;Vysočina;Havlíčkův Brod; NE
Veselý Žďár;58001;468;Vysočina;Havlíčkův Brod; NE
Hrobice;76315;468;Zlínský;Zlín; NE
Dlouhomilov;78976;468;Olomoucký;Šumperk; ANO
Nespeky;25722;469;Středočeský;Benešov; NE
Bohuslavice;78972;469;Olomoucký;Šumperk; NE
Záluží;26761;470;Středočeský;Beroun; NE
Tuřany;27379;470;Středočeský;Kladno; ANO
Tisová;34801;470;Plzeňský;Tachov; NE
Mořice;79828;470;Olomoucký;Prostějov; ANO
Želízy;27721;471;Středočeský;Mělník; NE
Studnice;53901;471;Pardubický;Chrudim; NE
Jeníkov;53901;471;Pardubický;Chrudim; NE
Bělá nad Svitavou;56905;471;Pardubický;Svitavy; ANO
Partutovice;75363;471;Olomoucký;Přerov; NE
Kučerov;68201;472;Jihomoravský;Vyškov; NE
Jindřichov;75301;472;Olomoucký;Přerov; NE
Přišimasy;28172;473;Středočeský;Kolín; ANO
Heřmanov;40722;473;Ústecký;Děčín; NE
Mladějov na Moravě;56935;473;Pardubický;Svitavy; ANO
Sádek;57201;473;Pardubický;Svitavy; NE
Sobotovice;66467;473;Jihomoravský;Brno-venkov; NE
Litohoř;67546;473;Vysočina;Třebíč; NE
Nové Sedlice;74791;473;Moravskoslezský;Opava; NE
Březová;76315;473;Zlínský;Zlín; NE
Nahořany;54907;474;Královéhradecký;Náchod; ANO
Nedrahovice;26401;475;Středočeský;Příbram; NE
Vrábče;37001;475;Jihočeský;České Budějovice; NE
Libomyšl;26723;476;Středočeský;Beroun; NE
Mnetěš;41301;476;Ústecký;Litoměřice; NE
Bařice-Velké Těšany;76701;476;Zlínský;Kroměříž; NE
Ludslavice;76852;476;Zlínský;Kroměříž; NE
Podolanka;25073;477;Středočeský;Praha-východ; NE
Hostěnice;66402;477;Jihomoravský;Brno-venkov; NE
Kozojídky;69663;477;Jihomoravský;Hodonín; NE
Vilémov;78323;477;Olomoucký;Olomouc; ANO
Šanov;27031;478;Středočeský;Rakovník; NE
Nebovidy;28002;478;Středočeský;Kolín; NE
Horní Pěna;37831;478;Jihočeský;Jindřichův Hradec; NE
Těchlovice;40711;478;Ústecký;Děčín; NE
Horní Bradlo;53953;478;Pardubický;Chrudim; ANO
Ledce;27305;479;Středočeský;Kladno; NE
Chlumčany;43903;479;Ústecký;Louny; ANO
Pěčín;51757;479;Královéhradecký;Rychnov nad Kněžnou; ANO
Ohnišov;51784;479;Královéhradecký;Rychnov nad Kněžnou; ANO
Nebovidy;66448;479;Jihomoravský;Brno-venkov; NE
Rudice;68732;479;Zlínský;Uherské Hradiště; NE
Budišovice;74763;479;Moravskoslezský;Opava; NE
Loučka;76325;479;Zlínský;Zlín; NE
Činěves;28901;480;Středočeský;Nymburk; ANO
Dobříň;41301;480;Ústecký;Litoměřice; NE
Oldřichov v Hájích;46331;480;Liberecký;Liberec; ANO
Okrouhlá;47301;480;Liberecký;Česká Lípa; NE
Mříčná;51204;480;Liberecký;Semily; ANO
Osíčko;76861;480;Zlínský;Kroměříž; NE
Vojkov;25753;481;Středočeský;Benešov; ANO
Habartice;46373;481;Liberecký;Liberec; ANO
Lampertice;54101;481;Královéhradecký;Trutnov; NE
Hradčany;66603;481;Jihomoravský;Brno-venkov; NE
Kostelany;76701;481;Zlínský;Kroměříž; NE
Dřevnovice;79826;481;Olomoucký;Prostějov; NE
Bořanovice;25065;482;Středočeský;Praha-východ; ANO
Pištín;37346;482;Jihočeský;České Budějovice; ANO
Rabí;34201;483;Plzeňský;Klatovy; NE
Lesná;34701;483;Plzeňský;Tachov; NE
Holany;47101;483;Liberecký;Česká Lípa; NE
Rájec;78901;483;Olomoucký;Šumperk; NE
Hlubočany;68201;484;Jihomoravský;Vyškov; NE
Valašská Senice;75614;484;Zlínský;Vsetín; NE
Holedeč;43801;485;Ústecký;Louny; NE
Sloupno;50352;485;Královéhradecký;Hradec Králové; NE
Střítež;67401;485;Vysočina;Třebíč; NE
Voděrady;67901;485;Jihomoravský;Blansko; NE
Velké Žernoseky;41201;486;Ústecký;Litoměřice; NE
Horní Heřmanice;56133;486;Pardubický;Ústí nad Orlicí; ANO
Kněžice;28902;487;Středočeský;Nymburk; ANO
České Libchavy;56114;487;Pardubický;Ústí nad Orlicí; ANO
Tisová;56601;487;Pardubický;Ústí nad Orlicí; NE
Sentice;66603;487;Jihomoravský;Brno-venkov; NE
Polkovice;75144;487;Olomoucký;Přerov; ANO
Kyselovice;76811;487;Zlínský;Kroměříž; NE
Majdalena;37803;488;Jihočeský;Jindřichův Hradec; ANO
Skuhrov;46834;488;Liberecký;Jablonec nad Nisou; ANO
Sibřina;25084;489;Středočeský;Praha-východ; ANO
Kounov;27006;489;Středočeský;Rakovník; ANO
Tovéř;78316;489;Olomoucký;Olomouc; NE
Klučenice;26256;490;Středočeský;Příbram; ANO
Zdemyslice;33601;490;Plzeňský;Plzeň-jih; NE
Hracholusky;38301;490;Jihočeský;Prachatice; NE
Albrechtice;56301;490;Pardubický;Ústí nad Orlicí; NE
Jamné;58827;490;Vysočina;Jihlava; ANO
Horní Tošanovice;73953;490;Moravskoslezský;Frýdek-Místek; NE
Dětřichov nad Bystřicí;79303;491;Moravskoslezský;Bruntál; ANO
Bílovice-Lutotín;79841;491;Olomoucký;Prostějov; NE
Domašov nad Bystřicí;78306;492;Olomoucký;Olomouc; ANO
Semčice;29446;493;Středočeský;Mladá Boleslav; ANO
Stanovice;36213;493;Karlovarský;Karlovy Vary; NE
Lipno;43801;493;Ústecký;Louny; NE
Záhoří;51301;493;Liberecký;Semily; NE
Krhovice;67125;493;Jihomoravský;Znojmo; NE
Lesonice;67544;493;Vysočina;Třebíč; ANO
Břežany II;28171;494;Středočeský;Kolín; NE
Lochenice;50302;494;Královéhradecký;Hradec Králové; NE
Vranová Lhota;57101;494;Pardubický;Svitavy; ANO
Drslavice;68733;494;Zlínský;Uherské Hradiště; NE
Lužec nad Cidlinou;50362;495;Královéhradecký;Hradec Králové; ANO
Mladějov;50745;495;Královéhradecký;Jičín; ANO
Nemojov;54461;495;Královéhradecký;Trutnov; ANO
Ujčov;59262;495;Vysočina;Žďár nad Sázavou; NE
Lazníky;75125;495;Olomoucký;Přerov; NE
Dolní Řasnice;46367;496;Liberecký;Liberec; ANO
Heřmánkovice;54984;496;Královéhradecký;Náchod; NE
Hořičky;55205;496;Královéhradecký;Náchod; ANO
Brod nad Dyjí;69002;496;Jihomoravský;Břeclav; NE
Vojkovice;73951;496;Moravskoslezský;Frýdek-Místek; NE
Žalhostice;41101;497;Ústecký;Litoměřice; ANO
Pavlice;67156;497;Jihomoravský;Znojmo; NE
Jesenice;26401;499;Středočeský;Příbram; ANO
Chodouň;26751;499;Středočeský;Beroun; NE
Krnsko;29431;499;Středočeský;Mladá Boleslav; ANO
Velichov;36301;499;Karlovarský;Karlovy Vary; NE
Kostěnice;53002;499;Pardubický;Pardubice; NE
Těšetice;67161;499;Jihomoravský;Znojmo; NE
Šebkovice;67545;499;Vysočina;Třebíč; ANO
Drahlín;26201;500;Středočeský;Příbram; NE
Nalžovice;26293;500;Středočeský;Příbram; ANO
Kluky;39819;500;Jihočeský;Písek; ANO
Tučapy;68301;500;Jihomoravský;Vyškov; NE
Kobylá nad Vidnavkou;79065;500;Olomoucký;Jeseník; NE
Václavov u Bruntálu;79341;500;Moravskoslezský;Bruntál; NE
Holovousy;50801;501;Královéhradecký;Jičín; ANO
Okrouhlo;25401;502;Středočeský;Praha-západ; NE
Hlavňovice;34142;502;Plzeňský;Klatovy; NE
Lásenice;37801;502;Jihočeský;Jindřichův Hradec; NE
Malé Březno;40323;502;Ústecký;Ústí nad Labem; NE
Olešná;26901;503;Středočeský;Rakovník; NE
Hrubý Jeseník;28932;503;Středočeský;Nymburk; NE
Všeň;51265;503;Liberecký;Semily; ANO
Rozsochatec;58272;503;Vysočina;Havlíčkův Brod; ANO
Troubky-Zdislavice;76802;503;Zlínský;Kroměříž; NE
Rajnochovice;76871;503;Zlínský;Kroměříž; ANO
Počepice;26253;504;Středočeský;Příbram; ANO
Ratenice;28911;504;Středočeský;Kolín; NE
Choustník;39118;504;Jihočeský;Tábor; ANO
Bezděkov nad Metují;54964;504;Královéhradecký;Náchod; ANO
Radkov;74783;504;Moravskoslezský;Opava; NE
Jesenný;51212;505;Liberecký;Semily; ANO
Rozseč nad Kunštátem;67973;505;Jihomoravský;Blansko; ANO
Knovíz;27401;506;Středočeský;Kladno; NE
Třebichovice;27306;507;Středočeský;Kladno; NE
Ktiš;38403;507;Jihočeský;Prachatice; ANO
Křetín;67962;507;Jihomoravský;Blansko; ANO
Studnice;68201;507;Jihomoravský;Vyškov; NE
Havraň;43501;508;Ústecký;Most; ANO
Kruh;51401;508;Liberecký;Semily; NE
Želetice;69637;508;Jihomoravský;Hodonín; ANO
Jenštejn;25073;509;Středočeský;Praha-východ; ANO
Kocbeře;54464;509;Královéhradecký;Trutnov; ANO
Horní Dvořiště;38293;510;Jihočeský;Český Krumlov; ANO
Libočany;43975;510;Ústecký;Louny; ANO
Čestice;51741;510;Královéhradecký;Rychnov nad Kněžnou; NE
Hospozín;27322;511;Středočeský;Kladno; ANO
Zákolany;27328;511;Středočeský;Kladno; ANO
Horní Kruty;28146;511;Středočeský;Kolín; ANO
Bušovice;33824;511;Plzeňský;Rokycany; NE
Borotín;39135;511;Jihočeský;Tábor; ANO
Struhařov;25164;512;Středočeský;Praha-východ; NE
Stehelčeves;27342;512;Středočeský;Kladno; ANO
Vlastějovice;28523;512;Středočeský;Kutná Hora; ANO
Stružná;36472;512;Karlovarský;Karlovy Vary; NE
Pravlov;66466;512;Jihomoravský;Brno-venkov; NE
Senetářov;67906;512;Jihomoravský;Blansko; NE
Čehovice;79821;512;Olomoucký;Prostějov; NE
Únětice;25262;513;Středočeský;Praha-západ; NE
Neustupov;25786;513;Středočeský;Benešov; ANO
Roudná;39201;513;Jihočeský;Tábor; NE
Drysice;68322;513;Jihomoravský;Vyškov; NE
Sušice;68703;513;Zlínský;Uherské Hradiště; NE
Šanov;76321;513;Zlínský;Zlín; NE
Hlásná Třebaň;26718;514;Středočeský;Beroun; NE
Neumětely;26724;514;Středočeský;Beroun; ANO
Býchory;28002;514;Středočeský;Kolín; NE
Libkovice pod Řípem;41187;514;Ústecký;Litoměřice; NE
Všelibice;46348;514;Liberecký;Liberec; ANO
Kamenec u Poličky;57201;514;Pardubický;Svitavy; NE
Leskovec nad Moravicí;79368;514;Moravskoslezský;Bruntál; NE
Šemnice;36272;515;Karlovarský;Karlovy Vary; NE
Tachlovice;25217;516;Středočeský;Praha-západ; ANO
Žižice;27401;516;Středočeský;Kladno; NE
Pátek;29001;516;Středočeský;Nymburk; NE
Svatá Maří;38501;516;Jihočeský;Prachatice; NE
Častrov;39463;516;Vysočina;Pelhřimov; ANO
Načešice;53803;516;Pardubický;Chrudim; NE
Roudnice;50327;517;Královéhradecký;Hradec Králové; NE
Lukavice;51603;517;Královéhradecký;Rychnov nad Kněžnou; ANO
Študlov;75612;517;Zlínský;Vsetín; NE
Kozojedy;28163;518;Středočeský;Kolín; NE
Kamenné Zboží;28802;518;Středočeský;Nymburk; NE
Hrdlořezy;29307;518;Středočeský;Mladá Boleslav; NE
Boharyně;50323;518;Královéhradecký;Hradec Králové; ANO
Kněževes;25268;519;Středočeský;Praha-západ; ANO
Litobratřice;67166;519;Jihomoravský;Znojmo; NE
Víceměřice;79826;519;Olomoucký;Prostějov; NE
Dívčice;37348;520;Jihočeský;České Budějovice; ANO
Adamov;37371;520;Jihočeský;České Budějovice; NE
Běstvina;53845;520;Pardubický;Chrudim; ANO
Žďár nad Metují;54955;520;Královéhradecký;Náchod; NE
Slavče;37321;521;Jihočeský;České Budějovice; ANO
Prackovice nad Labem;41112;521;Ústecký;Litoměřice; ANO
Hrubá Skála;51101;521;Liberecký;Semily; NE
